one,two,three
4.0,9.0,5.0
0.0,0.0,0.0
9.0,8.0,6.0
15.0,13.0,15.0
3.0,2.0,0.0
7.0,9.0,5.0
0.0,0.0,0.0
30.0,22.0,16.0
4.0,7.0,5.0
12.0,5.0,13.0
2.0,2.0,2.0
6.0,5.0,1.0
9.0,7.0,9.0
6.0,2.0,4.0
0.0,0.0,1.0
9.0,4.0,5.0
2.0,4.0,2.0
4.0,2.0,2.0
27.0,28.0,18.0
1.0,0.0,2.0
13.0,10.0,10.0
2.0,2.0,2.0
8.0,9.0,9.0
5.0,4.0,8.0
2.0,0.0,2.0
0.0,3.0,1.0
8.0,6.0,9.0
7.0,12.0,7.0
0.0,0.0,0.0
17.0,16.0,15.0
2.0,1.0,2.0
2.0,1.0,1.0
1.0,2.0,1.0
0.0,0.0,1.0
5.0,6.0,12.0
1.0,2.0,1.0
5.0,3.0,4.0
0.0,7.0,2.0
2.0,1.0,2.0
7.0,3.0,6.0
3.0,5.0,2.0
2.0,3.0,3.0
1.0,2.0,2.0
5.0,3.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
10.0,5.0,2.0
9.0,5.0,6.0
1.0,0.0,0.0
9.0,9.0,10.0
11.0,15.0,13.0
6.0,3.0,2.0
9.0,9.0,7.0
36.0,26.0,28.0
2.0,0.0,4.0
4.0,0.0,1.0
1.0,0.0,0.0
5.0,6.0,5.0
21.0,22.0,18.0
2.0,1.0,2.0
11.0,8.0,9.0
10.0,4.0,6.0
6.0,4.0,4.0
19.0,16.0,13.0
10.0,6.0,4.0
10.0,5.0,6.0
1.0,5.0,2.0
1.0,0.0,0.0
8.0,5.0,8.0
5.0,6.0,7.0
6.0,5.0,4.0
12.0,12.0,15.0
1.0,1.0,0.0
16.0,12.0,18.0
7.0,6.0,6.0
4.0,4.0,3.0
17.0,18.0,17.0
4.0,1.0,2.0
14.0,10.0,13.0
3.0,4.0,3.0
1.0,2.0,0.0
7.0,8.0,7.0
1.0,0.0,0.0
10.0,7.0,6.0
5.0,1.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
4.0,5.0,0.0
1.0,0.0,0.0
2.0,3.0,0.0
6.0,5.0,5.0
1.0,5.0,1.0
12.0,16.0,6.0
4.0,1.0,1.0
21.0,23.0,17.0
0.0,0.0,0.0
2.0,3.0,0.0
20.0,16.0,19.0
2.0,3.0,4.0
5.0,4.0,5.0
1.0,2.0,4.0
1.0,0.0,1.0
3.0,2.0,5.0
2.0,0.0,0.0
7.0,5.0,6.0
11.0,3.0,16.0
6.0,8.0,10.0
6.0,4.0,5.0
2.0,4.0,2.0
0.0,1.0,2.0
4.0,4.0,5.0
7.0,3.0,1.0
1.0,2.0,1.0
2.0,6.0,1.0
6.0,16.0,11.0
12.0,9.0,6.0
3.0,0.0,1.0
0.0,0.0,0.0
10.0,4.0,5.0
1.0,0.0,0.0
0.0,0.0,0.0
6.0,4.0,5.0
5.0,5.0,0.0
4.0,4.0,2.0
2.0,6.0,4.0
5.0,3.0,5.0
0.0,0.0,0.0
3.0,2.0,5.0
8.0,9.0,7.0
6.0,1.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
8.0,12.0,7.0
18.0,24.0,19.0
5.0,4.0,5.0
1.0,2.0,1.0
16.0,14.0,15.0
3.0,5.0,3.0
8.0,9.0,11.0
6.0,3.0,1.0
6.0,6.0,8.0
1.0,0.0,0.0
5.0,3.0,3.0
4.0,7.0,2.0
0.0,0.0,0.0
25.0,27.0,18.0
10.0,8.0,9.0
9.0,13.0,13.0
9.0,11.0,9.0
0.0,0.0,1.0
20.0,18.0,13.0
2.0,2.0,4.0
4.0,3.0,0.0
13.0,12.0,18.0
9.0,9.0,5.0
1.0,2.0,1.0
1.0,2.0,4.0
2.0,4.0,4.0
1.0,2.0,0.0
2.0,0.0,0.0
3.0,5.0,1.0
14.0,15.0,14.0
0.0,2.0,0.0
9.0,6.0,6.0
0.0,1.0,1.0
0.0,0.0,0.0
5.0,1.0,6.0
3.0,1.0,2.0
11.0,8.0,8.0
5.0,1.0,8.0
2.0,0.0,1.0
9.0,4.0,8.0
5.0,5.0,5.0
6.0,2.0,10.0
1.0,2.0,0.0
2.0,0.0,2.0
3.0,7.0,5.0
6.0,5.0,6.0
6.0,8.0,4.0
3.0,4.0,0.0
2.0,4.0,5.0
7.0,1.0,4.0
4.0,1.0,3.0
2.0,2.0,1.0
19.0,14.0,15.0
19.0,17.0,17.0
2.0,1.0,0.0
6.0,2.0,1.0
0.0,0.0,0.0
3.0,3.0,4.0
1.0,0.0,2.0
0.0,0.0,1.0
14.0,15.0,10.0
13.0,10.0,14.0
8.0,10.0,7.0
2.0,0.0,7.0
47.0,45.0,44.0
15.0,20.0,15.0
1.0,0.0,1.0
3.0,6.0,3.0
14.0,13.0,13.0
9.0,7.0,5.0
0.0,2.0,0.0
1.0,0.0,0.0
3.0,5.0,3.0
3.0,8.0,1.0
9.0,12.0,15.0
4.0,5.0,5.0
7.0,8.0,8.0
0.0,0.0,1.0
1.0,3.0,2.0
9.0,7.0,7.0
3.0,4.0,6.0
2.0,1.0,1.0
4.0,2.0,6.0
4.0,4.0,5.0
6.0,1.0,5.0
15.0,13.0,14.0
0.0,0.0,0.0
3.0,3.0,2.0
3.0,4.0,4.0
4.0,4.0,3.0
0.0,0.0,0.0
1.0,1.0,2.0
7.0,8.0,3.0
4.0,6.0,4.0
5.0,1.0,4.0
1.0,4.0,1.0
4.0,5.0,4.0
5.0,9.0,5.0
0.0,0.0,0.0
3.0,3.0,2.0
0.0,0.0,0.0
32.0,33.0,26.0
8.0,10.0,12.0
3.0,2.0,3.0
9.0,7.0,10.0
1.0,2.0,2.0
55.0,54.0,53.0
3.0,5.0,3.0
30.0,26.0,23.0
7.0,4.0,4.0
4.0,3.0,1.0
3.0,4.0,4.0
5.0,6.0,5.0
11.0,11.0,10.0
3.0,3.0,2.0
11.0,10.0,9.0
10.0,2.0,8.0
5.0,8.0,0.0
6.0,4.0,1.0
5.0,6.0,3.0
20.0,19.0,12.0
11.0,6.0,14.0
0.0,0.0,0.0
7.0,9.0,7.0
0.0,5.0,0.0
9.0,9.0,6.0
0.0,0.0,1.0
3.0,0.0,0.0
7.0,5.0,6.0
3.0,10.0,2.0
0.0,0.0,0.0
3.0,3.0,2.0
35.0,37.0,47.0
1.0,0.0,0.0
3.0,2.0,4.0
13.0,8.0,11.0
7.0,5.0,3.0
6.0,4.0,5.0
3.0,7.0,6.0
5.0,1.0,2.0
0.0,7.0,4.0
0.0,0.0,0.0
1.0,3.0,1.0
4.0,1.0,3.0
6.0,2.0,4.0
8.0,7.0,7.0
15.0,16.0,17.0
12.0,9.0,11.0
1.0,0.0,0.0
13.0,10.0,12.0
11.0,10.0,8.0
11.0,20.0,13.0
2.0,1.0,0.0
17.0,22.0,8.0
1.0,1.0,0.0
11.0,14.0,11.0
3.0,1.0,1.0
2.0,1.0,7.0
3.0,2.0,5.0
9.0,3.0,1.0
3.0,0.0,4.0
7.0,6.0,8.0
7.0,7.0,6.0
11.0,16.0,13.0
0.0,0.0,0.0
2.0,0.0,2.0
13.0,11.0,9.0
3.0,2.0,1.0
2.0,2.0,1.0
4.0,9.0,9.0
8.0,12.0,10.0
20.0,14.0,13.0
10.0,13.0,13.0
12.0,13.0,12.0
12.0,14.0,11.0
8.0,3.0,7.0
5.0,1.0,5.0
2.0,2.0,2.0
5.0,2.0,1.0
1.0,2.0,1.0
2.0,2.0,0.0
21.0,18.0,18.0
6.0,2.0,1.0
3.0,3.0,0.0
2.0,4.0,4.0
7.0,4.0,6.0
5.0,10.0,6.0
2.0,4.0,2.0
8.0,5.0,7.0
0.0,0.0,0.0
3.0,6.0,2.0
2.0,3.0,4.0
3.0,7.0,5.0
6.0,7.0,8.0
4.0,2.0,4.0
12.0,8.0,9.0
6.0,8.0,8.0
39.0,36.0,36.0
3.0,5.0,3.0
2.0,4.0,4.0
3.0,2.0,1.0
2.0,0.0,2.0
5.0,4.0,4.0
1.0,1.0,3.0
38.0,37.0,40.0
0.0,0.0,0.0
1.0,3.0,1.0
9.0,6.0,6.0
1.0,1.0,1.0
3.0,4.0,2.0
16.0,18.0,18.0
23.0,26.0,21.0
6.0,3.0,7.0
1.0,4.0,3.0
5.0,2.0,2.0
2.0,1.0,2.0
20.0,15.0,15.0
12.0,7.0,11.0
5.0,5.0,4.0
6.0,1.0,6.0
8.0,10.0,3.0
15.0,14.0,10.0
10.0,8.0,11.0
14.0,14.0,10.0
22.0,16.0,17.0
10.0,9.0,8.0
3.0,2.0,3.0
4.0,4.0,7.0
4.0,6.0,6.0
1.0,0.0,0.0
16.0,13.0,11.0
2.0,4.0,0.0
6.0,2.0,3.0
2.0,1.0,3.0
1.0,1.0,0.0
4.0,10.0,3.0
10.0,10.0,9.0
15.0,17.0,15.0
4.0,4.0,4.0
6.0,4.0,1.0
7.0,11.0,8.0
3.0,5.0,4.0
12.0,2.0,8.0
7.0,5.0,2.0
0.0,1.0,1.0
12.0,12.0,14.0
17.0,12.0,16.0
3.0,3.0,0.0
3.0,5.0,6.0
10.0,9.0,5.0
4.0,1.0,0.0
16.0,16.0,13.0
24.0,33.0,27.0
2.0,1.0,1.0
2.0,5.0,5.0
6.0,7.0,9.0
24.0,26.0,19.0
7.0,7.0,7.0
7.0,4.0,7.0
0.0,0.0,0.0
5.0,2.0,4.0
7.0,12.0,14.0
30.0,31.0,23.0
1.0,0.0,2.0
8.0,11.0,10.0
14.0,10.0,11.0
13.0,13.0,14.0
22.0,15.0,18.0
3.0,5.0,4.0
2.0,1.0,1.0
16.0,14.0,8.0
13.0,15.0,15.0
5.0,3.0,3.0
15.0,8.0,8.0
4.0,6.0,4.0
2.0,2.0,5.0
4.0,3.0,1.0
6.0,10.0,11.0
4.0,2.0,5.0
0.0,5.0,2.0
6.0,5.0,7.0
1.0,0.0,2.0
15.0,13.0,17.0
34.0,34.0,32.0
6.0,2.0,5.0
1.0,0.0,0.0
5.0,2.0,6.0
1.0,0.0,0.0
5.0,1.0,0.0
11.0,6.0,8.0
19.0,19.0,18.0
4.0,5.0,2.0
13.0,12.0,13.0
15.0,16.0,17.0
36.0,31.0,27.0
26.0,26.0,24.0
18.0,20.0,21.0
1.0,2.0,2.0
38.0,32.0,30.0
16.0,18.0,16.0
3.0,5.0,2.0
6.0,8.0,5.0
1.0,2.0,1.0
7.0,2.0,6.0
15.0,17.0,11.0
20.0,23.0,18.0
7.0,6.0,8.0
17.0,25.0,14.0
6.0,10.0,11.0
4.0,4.0,1.0
1.0,1.0,2.0
36.0,28.0,26.0
10.0,16.0,17.0
6.0,7.0,11.0
3.0,5.0,3.0
4.0,3.0,6.0
14.0,14.0,14.0
4.0,9.0,5.0
2.0,2.0,0.0
19.0,18.0,17.0
19.0,13.0,11.0
0.0,6.0,5.0
0.0,0.0,0.0
4.0,1.0,2.0
23.0,20.0,19.0
6.0,6.0,5.0
1.0,1.0,5.0
1.0,2.0,0.0
3.0,2.0,3.0
2.0,5.0,0.0
19.0,17.0,12.0
1.0,5.0,0.0
16.0,4.0,7.0
13.0,12.0,12.0
22.0,15.0,16.0
24.0,20.0,19.0
3.0,5.0,1.0
0.0,1.0,0.0
1.0,3.0,0.0
13.0,11.0,8.0
5.0,8.0,9.0
5.0,3.0,4.0
3.0,1.0,3.0
24.0,21.0,22.0
0.0,1.0,0.0
5.0,11.0,4.0
3.0,1.0,5.0
15.0,15.0,13.0
21.0,24.0,28.0
0.0,4.0,4.0
4.0,3.0,5.0
13.0,11.0,10.0
20.0,17.0,12.0
0.0,1.0,0.0
5.0,4.0,8.0
12.0,8.0,6.0
8.0,12.0,9.0
9.0,12.0,12.0
1.0,4.0,0.0
2.0,3.0,4.0
2.0,6.0,4.0
7.0,8.0,6.0
0.0,0.0,0.0
4.0,3.0,4.0
4.0,6.0,3.0
15.0,19.0,19.0
3.0,1.0,3.0
0.0,1.0,2.0
4.0,2.0,2.0
63.0,57.0,66.0
516.0,472.0,462.0
21.0,30.0,22.0
12.0,12.0,10.0
108.0,102.0,116.0
14.0,9.0,13.0
14.0,19.0,17.0
21.0,20.0,15.0
12.0,14.0,10.0
68.0,63.0,64.0
29.0,29.0,27.0
1.0,0.0,0.0
1.0,0.0,0.0
5.0,4.0,5.0
15.0,16.0,13.0
2.0,1.0,0.0
13.0,15.0,11.0
16.0,14.0,12.0
8.0,5.0,5.0
9.0,2.0,5.0
3.0,1.0,2.0
4.0,5.0,10.0
7.0,4.0,6.0
19.0,22.0,20.0
5.0,7.0,3.0
23.0,19.0,12.0
3.0,4.0,4.0
8.0,11.0,9.0
6.0,7.0,2.0
10.0,5.0,6.0
0.0,1.0,1.0
1.0,2.0,1.0
2.0,2.0,6.0
15.0,12.0,14.0
18.0,14.0,9.0
15.0,16.0,13.0
22.0,21.0,18.0
11.0,7.0,9.0
4.0,4.0,0.0
11.0,11.0,9.0
2.0,2.0,1.0
25.0,15.0,28.0
6.0,3.0,4.0
1.0,1.0,1.0
14.0,12.0,9.0
0.0,0.0,0.0
0.0,0.0,0.0
26.0,26.0,23.0
3.0,1.0,3.0
1.0,7.0,7.0
30.0,28.0,27.0
33.0,24.0,37.0
10.0,10.0,14.0
2.0,3.0,1.0
4.0,5.0,3.0
42.0,39.0,38.0
7.0,4.0,7.0
0.0,3.0,2.0
0.0,1.0,0.0
6.0,8.0,9.0
9.0,6.0,7.0
10.0,10.0,4.0
2.0,2.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
16.0,17.0,23.0
0.0,4.0,3.0
1.0,3.0,3.0
4.0,11.0,6.0
8.0,5.0,6.0
20.0,19.0,20.0
7.0,10.0,4.0
16.0,18.0,11.0
6.0,6.0,3.0
31.0,39.0,35.0
15.0,13.0,14.0
1.0,0.0,0.0
0.0,0.0,1.0
22.0,24.0,25.0
11.0,6.0,12.0
2.0,4.0,4.0
2.0,4.0,3.0
7.0,6.0,5.0
16.0,9.0,12.0
18.0,16.0,13.0
10.0,8.0,7.0
1.0,0.0,0.0
4.0,1.0,1.0
2.0,0.0,3.0
12.0,15.0,13.0
9.0,10.0,7.0
0.0,0.0,0.0
4.0,7.0,5.0
15.0,7.0,8.0
6.0,6.0,8.0
0.0,2.0,1.0
3.0,3.0,3.0
4.0,9.0,6.0
0.0,0.0,0.0
5.0,5.0,7.0
12.0,8.0,9.0
28.0,23.0,26.0
15.0,18.0,21.0
5.0,6.0,5.0
0.0,0.0,0.0
0.0,0.0,2.0
2.0,1.0,1.0
12.0,15.0,14.0
1.0,1.0,1.0
6.0,3.0,2.0
4.0,3.0,4.0
13.0,8.0,5.0
10.0,15.0,12.0
4.0,1.0,1.0
1.0,1.0,3.0
2.0,11.0,5.0
18.0,16.0,13.0
0.0,0.0,0.0
3.0,8.0,15.0
2.0,5.0,2.0
3.0,6.0,4.0
0.0,0.0,1.0
9.0,10.0,12.0
3.0,3.0,3.0
3.0,3.0,3.0
8.0,7.0,2.0
1.0,1.0,0.0
3.0,2.0,6.0
5.0,5.0,5.0
10.0,14.0,6.0
2.0,2.0,2.0
0.0,4.0,1.0
3.0,6.0,6.0
0.0,0.0,0.0
7.0,8.0,11.0
0.0,0.0,1.0
4.0,8.0,4.0
9.0,2.0,2.0
8.0,8.0,8.0
2.0,3.0,3.0
1.0,3.0,0.0
63.0,59.0,56.0
0.0,2.0,0.0
18.0,18.0,17.0
0.0,1.0,0.0
0.0,1.0,0.0
4.0,2.0,3.0
7.0,8.0,5.0
11.0,11.0,11.0
7.0,5.0,5.0
1.0,2.0,1.0
12.0,12.0,3.0
0.0,1.0,0.0
10.0,12.0,5.0
0.0,3.0,3.0
1.0,1.0,0.0
7.0,7.0,7.0
3.0,4.0,4.0
16.0,15.0,17.0
5.0,7.0,10.0
0.0,1.0,3.0
3.0,2.0,3.0
3.0,8.0,4.0
22.0,19.0,19.0
4.0,8.0,8.0
0.0,1.0,2.0
0.0,2.0,1.0
0.0,1.0,0.0
6.0,7.0,14.0
6.0,3.0,6.0
5.0,4.0,2.0
5.0,6.0,7.0
0.0,2.0,2.0
5.0,4.0,2.0
1.0,0.0,0.0
4.0,5.0,2.0
9.0,3.0,5.0
5.0,0.0,5.0
5.0,0.0,2.0
2.0,0.0,1.0
1.0,1.0,0.0
3.0,7.0,6.0
4.0,1.0,4.0
16.0,12.0,12.0
4.0,5.0,3.0
7.0,6.0,8.0
6.0,6.0,5.0
5.0,1.0,3.0
2.0,6.0,6.0
14.0,6.0,10.0
1.0,0.0,1.0
0.0,0.0,0.0
8.0,4.0,9.0
0.0,1.0,2.0
2.0,5.0,6.0
0.0,1.0,0.0
57.0,46.0,38.0
1.0,4.0,0.0
2.0,4.0,2.0
5.0,5.0,3.0
13.0,14.0,11.0
0.0,6.0,0.0
3.0,5.0,1.0
0.0,2.0,1.0
2.0,4.0,5.0
6.0,4.0,0.0
30.0,29.0,23.0
0.0,5.0,0.0
3.0,3.0,5.0
13.0,13.0,8.0
5.0,3.0,4.0
2.0,0.0,2.0
2.0,3.0,2.0
4.0,4.0,2.0
4.0,8.0,3.0
2.0,2.0,2.0
0.0,2.0,2.0
3.0,4.0,2.0
9.0,8.0,7.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,4.0,2.0
6.0,4.0,2.0
0.0,0.0,0.0
11.0,9.0,8.0
3.0,3.0,6.0
3.0,4.0,2.0
0.0,1.0,0.0
1.0,2.0,0.0
14.0,20.0,17.0
2.0,1.0,2.0
3.0,2.0,0.0
3.0,4.0,4.0
3.0,6.0,5.0
9.0,7.0,4.0
13.0,16.0,18.0
13.0,16.0,23.0
1.0,3.0,0.0
2.0,3.0,2.0
5.0,6.0,3.0
16.0,15.0,15.0
8.0,7.0,10.0
1.0,1.0,0.0
10.0,11.0,9.0
4.0,1.0,1.0
2.0,3.0,2.0
6.0,3.0,4.0
12.0,8.0,16.0
8.0,1.0,4.0
2.0,0.0,2.0
1.0,0.0,1.0
5.0,1.0,1.0
2.0,3.0,3.0
3.0,1.0,5.0
1.0,0.0,0.0
11.0,11.0,10.0
0.0,1.0,0.0
1.0,2.0,1.0
0.0,0.0,0.0
3.0,4.0,2.0
0.0,1.0,0.0
1.0,3.0,1.0
3.0,3.0,4.0
0.0,0.0,2.0
20.0,20.0,13.0
6.0,4.0,2.0
4.0,2.0,4.0
10.0,9.0,10.0
0.0,1.0,0.0
9.0,11.0,7.0
5.0,12.0,3.0
2.0,2.0,2.0
3.0,4.0,5.0
1.0,8.0,0.0
5.0,3.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,0.0,1.0
2.0,3.0,1.0
1.0,3.0,2.0
3.0,3.0,7.0
0.0,1.0,1.0
3.0,2.0,3.0
4.0,9.0,4.0
0.0,1.0,0.0
3.0,0.0,0.0
2.0,2.0,0.0
15.0,9.0,10.0
3.0,3.0,2.0
1.0,1.0,0.0
3.0,1.0,1.0
1.0,0.0,1.0
5.0,3.0,4.0
2.0,1.0,2.0
0.0,0.0,0.0
4.0,5.0,4.0
2.0,4.0,1.0
0.0,0.0,0.0
7.0,9.0,5.0
17.0,15.0,17.0
4.0,8.0,4.0
0.0,0.0,0.0
3.0,2.0,4.0
7.0,4.0,4.0
19.0,15.0,23.0
11.0,6.0,8.0
7.0,7.0,4.0
5.0,5.0,2.0
1.0,5.0,9.0
5.0,6.0,1.0
1.0,1.0,1.0
0.0,1.0,1.0
4.0,5.0,1.0
14.0,14.0,16.0
0.0,3.0,0.0
0.0,2.0,1.0
10.0,13.0,16.0
2.0,7.0,4.0
3.0,2.0,4.0
2.0,2.0,4.0
22.0,19.0,16.0
5.0,2.0,4.0
12.0,11.0,6.0
8.0,11.0,12.0
2.0,5.0,3.0
3.0,6.0,4.0
11.0,7.0,10.0
3.0,3.0,2.0
2.0,1.0,3.0
3.0,1.0,2.0
1.0,0.0,1.0
0.0,1.0,0.0
2.0,3.0,5.0
1.0,1.0,2.0
4.0,2.0,2.0
1.0,0.0,0.0
2.0,2.0,2.0
1.0,0.0,1.0
0.0,0.0,4.0
2.0,5.0,1.0
0.0,0.0,1.0
1.0,2.0,0.0
3.0,3.0,0.0
2.0,1.0,0.0
1.0,0.0,2.0
5.0,4.0,4.0
3.0,4.0,0.0
3.0,1.0,2.0
8.0,8.0,5.0
6.0,5.0,6.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
4.0,5.0,3.0
1.0,0.0,1.0
2.0,4.0,1.0
1.0,4.0,1.0
0.0,1.0,0.0
1.0,3.0,1.0
11.0,4.0,4.0
20.0,16.0,20.0
2.0,0.0,2.0
11.0,11.0,8.0
0.0,4.0,4.0
9.0,2.0,6.0
2.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,3.0,5.0
14.0,18.0,16.0
2.0,0.0,2.0
0.0,2.0,6.0
4.0,1.0,5.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,4.0,2.0
3.0,4.0,2.0
0.0,0.0,2.0
0.0,0.0,0.0
4.0,1.0,2.0
6.0,4.0,7.0
6.0,7.0,3.0
7.0,2.0,7.0
10.0,7.0,8.0
14.0,16.0,10.0
0.0,2.0,2.0
0.0,0.0,0.0
1.0,2.0,2.0
0.0,0.0,0.0
3.0,0.0,2.0
3.0,2.0,0.0
10.0,10.0,9.0
0.0,0.0,1.0
2.0,0.0,0.0
5.0,4.0,4.0
4.0,4.0,4.0
2.0,0.0,0.0
5.0,4.0,6.0
0.0,1.0,0.0
16.0,11.0,8.0
11.0,7.0,12.0
0.0,4.0,0.0
5.0,9.0,6.0
7.0,10.0,11.0
2.0,1.0,2.0
1.0,2.0,1.0
1.0,5.0,1.0
7.0,7.0,8.0
5.0,4.0,2.0
15.0,10.0,7.0
1.0,1.0,2.0
1.0,2.0,1.0
6.0,8.0,16.0
0.0,1.0,0.0
0.0,2.0,0.0
2.0,4.0,7.0
1.0,2.0,3.0
2.0,4.0,2.0
12.0,11.0,15.0
1.0,2.0,1.0
7.0,7.0,4.0
5.0,3.0,3.0
6.0,14.0,4.0
6.0,10.0,8.0
1.0,5.0,0.0
11.0,15.0,10.0
2.0,2.0,0.0
7.0,5.0,4.0
12.0,5.0,8.0
19.0,17.0,10.0
2.0,3.0,1.0
1.0,3.0,0.0
2.0,2.0,3.0
4.0,6.0,3.0
18.0,24.0,16.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
2.0,2.0,1.0
0.0,0.0,0.0
9.0,8.0,6.0
1.0,0.0,0.0
2.0,5.0,1.0
1.0,2.0,0.0
2.0,5.0,4.0
5.0,8.0,9.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,5.0,2.0
3.0,4.0,4.0
5.0,3.0,2.0
1.0,1.0,2.0
0.0,0.0,0.0
1.0,2.0,0.0
2.0,1.0,2.0
5.0,5.0,1.0
4.0,1.0,3.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,2.0
0.0,1.0,1.0
2.0,2.0,0.0
8.0,6.0,6.0
4.0,7.0,3.0
8.0,8.0,10.0
2.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
2.0,1.0,1.0
1.0,1.0,0.0
2.0,2.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
3.0,3.0,5.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,2.0
1.0,2.0,4.0
1.0,0.0,2.0
8.0,1.0,1.0
3.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
1.0,2.0,0.0
14.0,17.0,17.0
0.0,0.0,1.0
4.0,4.0,1.0
8.0,5.0,4.0
0.0,2.0,1.0
4.0,2.0,4.0
10.0,9.0,7.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
16.0,25.0,22.0
5.0,4.0,1.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,2.0,0.0
12.0,0.0,1.0
2.0,1.0,2.0
6.0,10.0,17.0
0.0,2.0,2.0
1.0,0.0,0.0
2.0,2.0,4.0
0.0,1.0,2.0
0.0,3.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
3.0,6.0,5.0
1.0,2.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
3.0,1.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,2.0,1.0
1.0,2.0,2.0
3.0,3.0,4.0
5.0,2.0,2.0
5.0,5.0,4.0
6.0,2.0,6.0
1.0,1.0,1.0
16.0,13.0,13.0
5.0,3.0,3.0
4.0,2.0,1.0
3.0,1.0,1.0
2.0,0.0,0.0
0.0,2.0,0.0
2.0,1.0,3.0
2.0,2.0,0.0
3.0,3.0,1.0
2.0,1.0,4.0
7.0,7.0,2.0
5.0,6.0,5.0
7.0,3.0,6.0
0.0,0.0,0.0
1.0,2.0,2.0
0.0,0.0,0.0
1.0,0.0,2.0
2.0,4.0,5.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,1.0
1.0,0.0,0.0
66.0,69.0,64.0
344.0,324.0,339.0
6.0,6.0,10.0
160.0,147.0,163.0
18.0,20.0,20.0
9.0,4.0,5.0
8.0,7.0,3.0
4.0,6.0,7.0
15.0,21.0,17.0
4.0,5.0,8.0
0.0,0.0,1.0
8.0,9.0,8.0
3.0,2.0,4.0
1.0,2.0,1.0
9.0,9.0,10.0
37.0,41.0,41.0
8.0,6.0,3.0
8.0,3.0,2.0
3.0,5.0,7.0
4.0,2.0,2.0
1.0,3.0,1.0
5.0,7.0,8.0
1.0,2.0,4.0
45.0,44.0,47.0
13.0,12.0,6.0
2.0,5.0,3.0
0.0,1.0,0.0
1.0,1.0,0.0
6.0,5.0,4.0
5.0,3.0,4.0
0.0,0.0,0.0
27.0,24.0,27.0
4.0,3.0,2.0
5.0,2.0,4.0
31.0,29.0,30.0
0.0,0.0,0.0
4.0,4.0,1.0
11.0,11.0,10.0
4.0,3.0,1.0
0.0,0.0,0.0
3.0,2.0,6.0
3.0,3.0,2.0
10.0,10.0,6.0
4.0,3.0,1.0
4.0,3.0,4.0
1.0,2.0,1.0
1.0,6.0,5.0
2.0,0.0,2.0
3.0,6.0,3.0
2.0,0.0,1.0
11.0,15.0,7.0
51.0,54.0,48.0
1.0,1.0,2.0
3.0,1.0,0.0
1.0,1.0,1.0
5.0,4.0,2.0
2.0,1.0,4.0
6.0,4.0,3.0
1.0,6.0,1.0
5.0,4.0,6.0
28.0,23.0,26.0
4.0,5.0,7.0
4.0,2.0,0.0
6.0,3.0,6.0
4.0,2.0,1.0
5.0,4.0,4.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,2.0
2.0,3.0,3.0
1.0,0.0,0.0
1.0,0.0,0.0
9.0,12.0,10.0
8.0,1.0,1.0
3.0,1.0,0.0
2.0,3.0,1.0
4.0,5.0,6.0
1.0,2.0,0.0
1.0,2.0,1.0
2.0,1.0,2.0
0.0,0.0,0.0
2.0,0.0,1.0
3.0,2.0,1.0
6.0,3.0,4.0
2.0,2.0,2.0
2.0,4.0,1.0
2.0,1.0,2.0
0.0,1.0,5.0
5.0,3.0,4.0
0.0,0.0,0.0
1.0,3.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
8.0,6.0,3.0
1.0,2.0,0.0
2.0,0.0,2.0
2.0,4.0,5.0
1.0,2.0,3.0
3.0,3.0,6.0
7.0,3.0,5.0
2.0,2.0,1.0
1.0,4.0,4.0
13.0,22.0,13.0
7.0,0.0,3.0
3.0,0.0,0.0
2.0,4.0,3.0
4.0,4.0,4.0
