one,two,three
0.0,0.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
2.0,0.0,1.0
0.0,0.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,1.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,1.0
2.0,2.0,0.0
0.0,1.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
0.0,2.0,0.0
4.0,9.0,2.0
1.0,0.0,0.0
14.0,4.0,1.0
0.0,1.0,0.0
1.0,2.0,0.0
2.0,1.0,0.0
1.0,2.0,0.0
2.0,1.0,0.0
0.0,2.0,0.0
1.0,7.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
2.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,1.0
0.0,0.0,0.0
14.0,7.0,9.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
1.0,1.0,1.0
0.0,1.0,0.0
2.0,4.0,0.0
1.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
2.0,0.0,1.0
1.0,1.0,1.0
2.0,0.0,0.0
0.0,1.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
2.0,0.0,1.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
2.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,2.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,1.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
21.0,18.0,20.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,2.0
0.0,0.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,1.0
2.0,0.0,0.0
0.0,1.0,0.0
3.0,0.0,0.0
0.0,2.0,0.0
2.0,1.0,2.0
4.0,0.0,0.0
2.0,0.0,0.0
1.0,1.0,2.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
3.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,2.0,3.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,1.0
1.0,1.0,0.0
0.0,2.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,2.0,0.0
1.0,2.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
2.0,0.0,0.0
16.0,1.0,3.0
1.0,0.0,1.0
1.0,0.0,0.0
12.0,3.0,2.0
2.0,0.0,0.0
9.0,4.0,4.0
2.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,1.0
1.0,1.0,0.0
2.0,0.0,0.0
12.0,2.0,3.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,6.0,1.0
1.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,1.0
9.0,13.0,10.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,2.0
0.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
3.0,2.0,1.0
1.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,0.0,1.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
2.0,0.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,2.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
118.0,127.0,92.0
1.0,0.0,1.0
0.0,0.0,0.0
1.0,2.0,0.0
4.0,0.0,5.0
1.0,2.0,0.0
2.0,2.0,0.0
0.0,0.0,0.0
2.0,2.0,1.0
8.0,5.0,12.0
5.0,1.0,0.0
3.0,1.0,1.0
2.0,3.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
3.0,0.0,0.0
1.0,1.0,0.0
22.0,3.0,2.0
1.0,0.0,0.0
1.0,1.0,1.0
7.0,2.0,3.0
3.0,2.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
3.0,1.0,1.0
1.0,2.0,0.0
2.0,1.0,1.0
0.0,0.0,0.0
2.0,1.0,1.0
8.0,10.0,8.0
3.0,0.0,1.0
2.0,2.0,1.0
2.0,3.0,2.0
3.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
3.0,1.0,4.0
1.0,1.0,0.0
1.0,0.0,1.0
2.0,3.0,0.0
1.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,2.0,0.0
0.0,0.0,0.0
1.0,2.0,1.0
3.0,0.0,0.0
1.0,1.0,1.0
0.0,2.0,0.0
0.0,2.0,1.0
0.0,3.0,2.0
2.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
1.0,2.0,1.0
1.0,1.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,3.0,0.0
5.0,4.0,8.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,1.0
0.0,1.0,0.0
0.0,1.0,0.0
3.0,3.0,5.0
0.0,1.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,1.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
7.0,1.0,2.0
7.0,6.0,7.0
1.0,1.0,0.0
1.0,1.0,0.0
3.0,0.0,0.0
1.0,5.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
2.0,2.0,0.0
3.0,1.0,0.0
1.0,0.0,0.0
3.0,1.0,1.0
1.0,0.0,1.0
2.0,3.0,1.0
2.0,1.0,1.0
1.0,0.0,0.0
1.0,1.0,0.0
2.0,2.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
2.0,2.0,0.0
1.0,1.0,2.0
0.0,0.0,0.0
2.0,2.0,0.0
2.0,1.0,2.0
2.0,2.0,0.0
1.0,2.0,1.0
1.0,1.0,0.0
1.0,2.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,2.0,1.0
2.0,1.0,0.0
2.0,0.0,0.0
1.0,1.0,0.0
1.0,3.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
0.0,1.0,0.0
1.0,2.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,1.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
2.0,2.0,1.0
1.0,3.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
2.0,2.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,2.0
2.0,1.0,1.0
1.0,0.0,0.0
1.0,1.0,2.0
2.0,2.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
3.0,1.0,0.0
3.0,2.0,1.0
1.0,1.0,0.0
2.0,1.0,2.0
0.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,1.0
1.0,0.0,1.0
2.0,2.0,0.0
1.0,0.0,1.0
2.0,9.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
2.0,2.0,0.0
3.0,2.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
2.0,2.0,0.0
0.0,0.0,1.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
2.0,2.0,0.0
2.0,1.0,1.0
0.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,3.0,0.0
1.0,3.0,0.0
1.0,2.0,1.0
6.0,0.0,0.0
2.0,0.0,1.0
1.0,2.0,0.0
1.0,2.0,0.0
1.0,2.0,0.0
1.0,1.0,0.0
2.0,2.0,0.0
1.0,1.0,0.0
1.0,0.0,1.0
1.0,3.0,0.0
2.0,1.0,0.0
3.0,1.0,3.0
2.0,2.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
2.0,1.0,0.0
1.0,1.0,1.0
1.0,0.0,1.0
1.0,1.0,0.0
0.0,2.0,3.0
2.0,2.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
1.0,0.0,1.0
2.0,1.0,0.0
2.0,2.0,0.0
2.0,2.0,0.0
2.0,1.0,1.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
1.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
2.0,1.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,2.0,2.0
2.0,1.0,1.0
2.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,1.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
14.0,12.0,14.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
3.0,2.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
2.0,1.0,1.0
2.0,2.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,1.0
2.0,1.0,0.0
2.0,1.0,0.0
2.0,2.0,1.0
1.0,0.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,3.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,2.0,0.0
1.0,2.0,0.0
2.0,1.0,0.0
1.0,2.0,0.0
2.0,2.0,1.0
1.0,0.0,1.0
1.0,2.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
5.0,6.0,5.0
1.0,2.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,3.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
1.0,3.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,2.0,0.0
3.0,1.0,6.0
1.0,2.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,0.0,1.0
1.0,2.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
1.0,1.0,0.0
1.0,4.0,0.0
1.0,1.0,0.0
1.0,3.0,0.0
1.0,1.0,0.0
3.0,2.0,0.0
1.0,1.0,1.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,2.0
1.0,2.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
1.0,2.0,1.0
2.0,1.0,0.0
2.0,2.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,3.0,0.0
1.0,1.0,1.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
1.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
2.0,2.0,1.0
2.0,1.0,3.0
1.0,2.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,2.0,1.0
1.0,2.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,6.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
3.0,2.0,0.0
2.0,2.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
3.0,1.0,0.0
2.0,2.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
1.0,2.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,0.0,0.0
2.0,1.0,3.0
1.0,2.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
1.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
3.0,1.0,0.0
0.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,2.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
1.0,2.0,0.0
3.0,2.0,0.0
3.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,2.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
2.0,1.0,1.0
2.0,1.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
2.0,2.0,0.0
1.0,1.0,0.0
3.0,1.0,0.0
2.0,0.0,1.0
2.0,1.0,0.0
1.0,1.0,0.0
14.0,5.0,7.0
1.0,1.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,1.0
2.0,1.0,0.0
0.0,0.0,0.0
1.0,2.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
1.0,2.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,1.0,1.0
2.0,0.0,0.0
2.0,1.0,0.0
2.0,2.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
1.0,1.0,0.0
1.0,2.0,0.0
0.0,0.0,1.0
4.0,0.0,1.0
0.0,0.0,0.0
1.0,2.0,0.0
2.0,1.0,0.0
0.0,0.0,1.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,1.0
2.0,0.0,0.0
2.0,1.0,1.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,0.0
2.0,1.0,0.0
3.0,2.0,0.0
2.0,0.0,0.0
1.0,1.0,0.0
1.0,2.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
0.0,0.0,1.0
1.0,1.0,1.0
2.0,1.0,0.0
1.0,0.0,0.0
3.0,2.0,0.0
2.0,0.0,0.0
2.0,1.0,1.0
2.0,0.0,0.0
0.0,1.0,0.0
1.0,1.0,0.0
1.0,3.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
21.0,21.0,21.0
1.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,1.0
1.0,1.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,1.0,1.0
1.0,1.0,0.0
1.0,0.0,0.0
3.0,1.0,0.0
2.0,0.0,0.0
2.0,0.0,1.0
2.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,2.0,1.0
2.0,1.0,0.0
2.0,1.0,2.0
3.0,0.0,3.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
1.0,2.0,0.0
3.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
2.0,1.0,1.0
2.0,0.0,1.0
3.0,0.0,0.0
3.0,2.0,0.0
2.0,2.0,1.0
2.0,1.0,1.0
3.0,0.0,0.0
2.0,2.0,0.0
3.0,0.0,0.0
2.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,1.0
3.0,1.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
3.0,1.0,0.0
3.0,2.0,0.0
0.0,0.0,1.0
2.0,0.0,0.0
3.0,1.0,0.0
2.0,0.0,0.0
4.0,1.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
3.0,2.0,1.0
1.0,0.0,0.0
1.0,0.0,1.0
3.0,0.0,0.0
3.0,0.0,1.0
2.0,0.0,0.0
2.0,1.0,0.0
4.0,1.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
3.0,0.0,0.0
1.0,1.0,0.0
0.0,0.0,1.0
1.0,2.0,0.0
3.0,2.0,0.0
1.0,1.0,0.0
1.0,0.0,0.0
1.0,2.0,0.0
2.0,1.0,0.0
1.0,2.0,1.0
1.0,0.0,0.0
1.0,1.0,2.0
1.0,2.0,0.0
0.0,0.0,0.0
2.0,1.0,0.0
2.0,2.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
2.0,0.0,1.0
3.0,0.0,0.0
1.0,2.0,0.0
2.0,0.0,0.0
2.0,2.0,1.0
3.0,8.0,5.0
1.0,1.0,1.0
2.0,1.0,0.0
2.0,1.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,0.0
2.0,0.0,0.0
2.0,0.0,1.0
2.0,2.0,3.0
4.0,0.0,1.0
0.0,0.0,1.0
2.0,1.0,2.0
2.0,1.0,1.0
1.0,1.0,1.0
4.0,0.0,1.0
3.0,1.0,4.0
0.0,0.0,1.0
3.0,1.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
2.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
2.0,2.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
3.0,1.0,0.0
2.0,2.0,0.0
2.0,0.0,0.0
2.0,1.0,0.0
3.0,1.0,1.0
0.0,0.0,0.0
0.0,2.0,0.0
4.0,1.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,3.0,2.0
0.0,0.0,1.0
2.0,1.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
4.0,0.0,2.0
3.0,1.0,0.0
5.0,1.0,0.0
3.0,0.0,1.0
3.0,2.0,0.0
3.0,0.0,0.0
1.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
3.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,1.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,2.0
2.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
4.0,1.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,1.0,0.0
2.0,2.0,0.0
2.0,1.0,0.0
1.0,2.0,1.0
1.0,2.0,0.0
1.0,2.0,0.0
2.0,3.0,0.0
3.0,2.0,2.0
1.0,2.0,0.0
1.0,1.0,1.0
0.0,0.0,1.0
1.0,0.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,2.0,1.0
1.0,1.0,2.0
1.0,2.0,1.0
1.0,0.0,1.0
1.0,1.0,1.0
1.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,0.0,1.0
1.0,2.0,1.0
2.0,0.0,1.0
3.0,3.0,2.0
2.0,0.0,1.0
5.0,2.0,2.0
1.0,3.0,6.0
2.0,0.0,0.0
1.0,3.0,2.0
2.0,0.0,0.0
2.0,1.0,0.0
2.0,0.0,0.0
14.0,15.0,13.0
2.0,2.0,0.0
