states,right 1,left 1,right 2,left 2,right 3,left 3
"(5, 14)",-1438.5299435712457,-1434.43229351164,-1434.22831926575,-1437.7923672693375,-1432.3718345086238,-1437.2773493791876
"(5, 15)",-1439.4534761853292,-1433.0271736538205,-1433.4056311550064,-1435.8561255708944,-1438.1494436401395,-1430.9646251162026
"(5, 16)",-1436.871957274395,-1438.7505489984965,-1442.5754258171053,-1443.5983806180222,-1440.7721952353381,-1442.2086030148632
"(5, 17)",-1428.3240013294067,-1436.8272030443993,-1436.8524087608214,-1433.523125807851,-1431.4699170540073,-1430.3329080614303
"(5, 18)",-1431.601585248751,-1425.1355522316137,-1428.158176676422,-1432.3439589398818,-1435.45109761732,-1430.5167371287628
"(5, 19)",-1461.3848679191392,-1461.0483395356632,-1461.330207504763,-1460.3030424392034,-1459.5574589414089,-1463.8138763144489
"(6, 0)",-1483.1520409401287,-1486.7154330875715,-1487.3647843506105,-1483.8906015195969,-1485.0420375111842,-1484.258685236798
"(6, 1)",-1466.6606412269832,-1469.6430392307848,-1468.0145827226088,-1476.270122887515,-1466.6546817944607,-1472.6019976387597
"(6, 2)",-1451.1946727868808,-1455.7836003974946,-1450.2856191581134,-1451.5354865749102,-1449.0383064902176,-1455.3754852386523
"(6, 3)",-1424.018711100583,-1430.7974477637865,-1419.595507296295,-1447.0364703797557,-1414.219925984304,-1433.6823361041536
"(6, 4)",-1380.092029348031,-1388.0963428310629,-1377.3472267448274,-1392.1556552697887,-1376.2337335253299,-1386.9468040145084
"(6, 5)",-1363.7361621596326,-1379.535602953356,-1361.0412416900356,-1377.4020698933466,-1345.771770512171,-1365.213619497932
"(6, 6)",-1368.23490169917,-1449.9650928588685,-1327.6178226302757,-1400.020375539356,-1367.878402097405,-1444.4853164394206
"(6, 7)",-1302.2950211650364,-1396.8039263183387,-1362.32425678199,-1448.255275376081,-1321.011791133089,-1480.9549060151624
"(6, 8)",-1327.1705190333862,-1313.7689470830248,-1282.0332397917407,-1405.8793317678148,-1327.2766501217493,-1496.3912695667905
"(6, 9)",-1375.111428247729,-1298.381099573735,-1379.44512838344,-1382.0605237214113,-1372.0415107653898,-1395.8650087612846
"(6, 10)",-1378.8877227530088,-1380.5937761322637,-1383.0137906026832,-1360.960841403899,-1383.4047216709316,-1380.2303189545987
"(6, 11)",-1389.963194102111,-1392.0071554553072,-1387.0323238163674,-1389.0832492560223,-1387.9106507372016,-1391.3539318624269
"(6, 12)",-1340.251287937626,-1342.8045020374038,-1337.1684286443265,-1343.0422811587493,-1343.609690327748,-1341.4035945422827
"(6, 13)",-1334.8411783670076,-1342.826190368273,-1336.8265647340081,-1342.293155904782,-1335.9173026688013,-1338.6556762116336
