states,right 1,left 1,right 2,left 2,right 3,left 3
"(6, 14)",-1368.0110807529431,-1371.1298935301274,-1372.1493592412048,-1375.7194720212467,-1372.2564672669296,-1369.4811707639203
"(6, 15)",-1369.3988970352618,-1366.8675500601705,-1367.9733509352966,-1369.502019724629,-1369.236823943308,-1363.6007965397873
"(6, 16)",-1377.3468672450758,-1376.0278027289442,-1369.1074773629493,-1374.225449894184,-1373.646186857029,-1372.2694903315157
"(6, 17)",-1365.7921953641019,-1374.2658402292648,-1374.450973994063,-1368.1195804944086,-1368.1672078770166,-1374.586235605893
"(6, 18)",-1365.3968460166504,-1361.3905716803893,-1369.1727219270606,-1361.6776888509935,-1361.1229872429124,-1357.5794939313284
"(6, 19)",-1398.0290467362424,-1395.1502442029266,-1398.4299103484489,-1399.3996420645542,-1400.5608240708548,-1395.6823924325429
"(7, 0)",-1392.4689813512584,-1398.3565826127415,-1392.1651821180474,-1396.3415700243172,-1392.5023048589237,-1392.7914548749434
"(7, 1)",-1370.785624015207,-1395.5299145278404,-1371.4581593052774,-1393.2971640430032,-1330.112449527634,-1390.5500683402213
"(7, 2)",-1358.128980077346,-1337.0055835760422,-1340.613191325181,-1360.4938271398066,-1312.5401801760236,-1364.8724265096212
"(7, 3)",-1315.5336871119537,-1341.8011527885233,-1313.695811976613,-1338.253316735142,-1304.1830702717675,-1349.5458601348682
"(7, 4)",-1288.220089638077,-1294.9442884415896,-1288.8064237989925,-1313.2038053859494,-1246.1300893680577,-1290.4166592349545
"(7, 5)",-1263.2043164291713,-1262.9737123101568,-1250.63736099677,-1277.8351463171944,-1224.7896510439955,-1279.9691452050324
"(7, 6)",-1229.6150073491426,-1271.4592912679575,-1227.9871066529172,-1267.7395426496582,-1219.5977630185655,-1261.666238018539
"(7, 7)",-1194.9385760492114,-1328.9021236014894,-1186.4757102212016,-1368.5705053473416,-1151.400333350093,-1382.1826389317791
"(7, 8)",-1136.55390161019,-1236.8050744689035,-1136.1512833449688,-1334.2358203702915,-1163.7362703356184,-1374.373129382403
"(7, 9)",-1136.151282838712,-1175.2163827641189,-1163.9072620317183,-1236.3227478196377,-1204.718238799087,-1345.9796019788573
"(7, 10)",-1161.3450639240953,-1136.1513570803363,-1199.2097241528704,-1180.4928178171717,-1148.5042237561065,-1240.077427710833
