states,right 1,left 1,right 2,left 2,right 3,left 3
"(9, 4)",-1236.4726713058528,-1240.3498063425782,-1230.4691258456146,-1230.6863931408393,-1224.6778701285143,-1232.2926085283023
"(9, 5)",-1218.199826049577,-1220.5837668909985,-1215.8765623925597,-1223.2462381003154,-1198.624909424419,-1232.7785046590611
"(9, 6)",-1171.1291831850942,-1175.903280405825,-1165.7163080062808,-1179.2812919694754,-1161.8207786734706,-1197.5552710082097
"(9, 7)",-1139.1065380155483,-1141.440442703099,-1139.8778178693647,-1153.6732985483695,-1123.9058433331088,-1145.3875617041335
"(9, 8)",-1125.9208668755807,-1149.916927144114,-1121.779062197535,-1146.1074701223654,-1098.837183330647,-1139.5750076640645
"(9, 9)",-1083.764766010439,-1241.1853715886616,-1087.8634913260664,-1261.4167019512963,-1059.532642148324,-1269.0389966663683
"(9, 10)",-1044.504569694261,-1129.5907709025955,-1090.931044242142,-1137.1186294168458,-1110.2889012919818,-1171.1228293781776
"(9, 11)",-1042.8171271875137,-1120.7178157033597,-1114.5539395241206,-1115.3961561544033,-1123.6026513155514,-1132.8986416418772
"(9, 12)",-1062.159829051285,-1028.8711457184902,-1096.0774903900033,-1018.6891717446357,-1065.766408119077,-1142.7536540927217
"(9, 13)",-1127.2156268716692,-1059.790465073678,-1132.0821519246917,-1133.2125962540854,-1133.2076573721538,-1128.4496973394935
"(9, 14)",-1137.8494916739546,-1140.6468335768357,-1135.8180501237814,-1060.9765694597534,-1132.5461989113755,-1132.011529583069
"(9, 15)",-1138.6991983387445,-1140.9007584032656,-1136.068821718029,-1138.897493213797,-1137.6485083787493,-1128.9581450009198
"(9, 16)",-1140.7805922786147,-1138.4819613168106,-1139.5817987394817,-1133.1293393199412,-1142.185137470297,-1135.4076185820684
"(9, 17)",-1138.4198527694448,-1134.1204747394768,-1134.775855755917,-1131.5682852251985,-1138.9374122376264,-1130.631618818335
"(9, 18)",-1127.675102218348,-1127.1066420357654,-1137.3377495885288,-1126.87954843918,-1132.659332969038,-1134.7803891394458
"(9, 19)",-1165.038734424754,-1165.9310091012846,-1164.0811536664376,-1169.1251165729718,-1169.3419037015747,-1166.1305316553833
"(10, 0)",-1268.4823324644103,-1275.1819503366244,-1266.7011098250366,-1274.6125402084758,-1269.7696079943426,-1272.4697692643203
"(10, 1)",-1246.4159306476104,-1251.9053845698306,-1243.7492691523314,-1247.8988204820525,-1240.9405643585549,-1243.6472696463672
"(10, 2)",-1225.9070488762688,-1226.6390070856808,-1225.6366373283674,-1225.2010447518041,-1222.334361337374,-1229.6162414918595
"(10, 3)",-1215.8699266051206,-1218.199849713912,-1210.041547378932,-1216.9221355315842,-1206.5628291357268,-1219.3545715323291
"(10, 4)",-1159.022905022928,-1157.326387835131,-1154.2241164474856,-1167.5420789967895,-1141.1565063039566,-1164.012143639971
"(10, 5)",-1129.0059152321046,-1128.7572833200838,-1130.0699509042818,-1136.3579154887016,-1121.0456615310784,-1136.556167061706
